id,lon,lat,taxonomy,number,night,structural,ADM2,ADM3,ADM4,desaID,use
INST_4762,112.156,-7.883,CR_LFINF-DUL_H:3,1,30,145000,Kediri,Plosoklaten,Jarak,Kediri_Plosoklaten_Jarak,residential
INST_4763,112.156,-7.883,MCF_LWAL-DUM_H:2,2,20,94200,Kediri,Plosoklaten,Jarak,Kediri_Plosoklaten_Jarak,residential
INST_4764,112.125,-7.826,MCF_LWAL-DUM_H:2,5,12,56500,Kediri,Plosoklaten,Kawedusan,Kediri_Plosoklaten_Kawedusan,residential
INST_4765,112.177,-7.854,MCF_LWAL-DUM_H:2,1,12,56500,Kediri,Plosoklaten,Pranggang,Kediri_Plosoklaten_Pranggang,residential
INST_4766,112.189,-7.839,MCF_LWAL-DUM_H:2,2,13,61200,Kediri,Plosoklaten,Sumberagung,Kediri_Plosoklaten_Sumberagung,residential
INST_4767,112.198,-7.873,MCF_LWAL-DUM_H:2,1,11,51800,Kediri,Plosoklaten,Wonorejo Trisulo,Kediri_Plosoklaten_Wonorejo Trisulo,residential
INST_4768,112.257,-7.839,CR_LFINF-DUL_H:3,1,34,165000,Kediri,Puncu,Asmorobangun,Kediri_Puncu_Asmorobangun,residential
INST_4769,112.257,-7.839,MCF_LWAL-DUM_H:2,0,20,94200,Kediri,Puncu,Asmorobangun,Kediri_Puncu_Asmorobangun,residential
INST_4770,112.207,-7.805,CR_LFINF-DUL_H:3,1,45,218000,Kediri,Puncu,Gadungan,Kediri_Puncu_Gadungan,residential
INST_4771,112.207,-7.805,MCF_LWAL-DUM_H:2,4,20,94200,Kediri,Puncu,Gadungan,Kediri_Puncu_Gadungan,residential
INST_4772,112.222,-7.837,MCF_LWAL-DUM_H:2,1,13,61200,Kediri,Puncu,Manggis,Kediri_Puncu_Manggis,residential
INST_4773,112.277,-7.887,MCF_LWAL-DUM_H:2,1,11,51800,Kediri,Puncu,Puncu,Kediri_Puncu_Puncu,residential
INST_4774,112.188,-7.822,MCF_LWAL-DUM_H:2,2,11,51800,Kediri,Puncu,Sidomulyo,Kediri_Puncu_Sidomulyo,residential
INST_4775,112.18,-7.807,MCF_LWAL-DUM_H:2,1,11,51800,Kediri,Puncu,Watugede,Kediri_Puncu_Watugede,residential
INST_4776,112.129,-7.649,CR_LFINF-DUL_H:3,1,58,281000,Kediri,Purwoasri,Blawe,Kediri_Purwoasri_Blawe,residential
INST_4777,112.129,-7.649,MCF_LWAL-DUM_H:2,0,20,94200,Kediri,Purwoasri,Blawe,Kediri_Purwoasri_Blawe,residential
INST_4778,112.142,-7.615,MCF_LWAL-DUM_H:2,2,13,61200,Kediri,Purwoasri,Dayu,Kediri_Purwoasri_Dayu,residential
INST_4779,112.13,-7.614,MCF_LWAL-DUM_H:2,1,11,51800,Kediri,Purwoasri,Karangpakis,Kediri_Purwoasri_Karangpakis,residential
INST_4780,112.112,-7.606,MCF_LWAL-DUM_H:2,2,12,56500,Kediri,Purwoasri,Mekikis,Kediri_Purwoasri_Mekikis,residential
INST_4781,112.116,-7.615,MCF_LWAL-DUM_H:2,1,11,51800,Kediri,Purwoasri,Merjoyo,Kediri_Purwoasri_Merjoyo,residential
INST_4782,112.117,-7.646,MCF_LWAL-DUM_H:2,2,18,84800,Kediri,Purwoasri,Pandansari,Kediri_Purwoasri_Pandansari,residential
INST_4783,112.104,-7.644,CR_LFINF-DUL_H:3,2,65,315000,Kediri,Purwoasri,Purwoasri,Kediri_Purwoasri_Purwoasri,residential
INST_4784,112.104,-7.644,MCF_LWAL-DUM_H:2,2,20,94200,Kediri,Purwoasri,Purwoasri,Kediri_Purwoasri_Purwoasri,residential
INST_4785,112.111,-7.631,MCF_LWAL-DUM_H:2,4,22,104000,Kediri,Purwoasri,Purwodadi,Kediri_Purwoasri_Purwodadi,residential
INST_4786,112.168,-7.626,MCF_LWAL-DUM_H:2,2,12,56500,Kediri,Purwoasri,Sumberjo,Kediri_Purwoasri_Sumberjo,residential
INST_4787,112.112,-7.656,MCF_LWAL-DUM_H:2,1,11,51800,Kediri,Purwoasri,Wonotengah,Kediri_Purwoasri_Wonotengah,residential
INST_4788,112.077,-7.968,MCF_LWAL-DUM_H:2,2,12,56500,Kediri,Ringinrejo,Dawung,Kediri_Ringinrejo_Dawung,residential
INST_4789,112.007,-7.993,MCF_LWAL-DUM_H:2,1,13,61200,Kediri,Ringinrejo,Jemekan,Kediri_Ringinrejo_Jemekan,residential
INST_4790,112.026,-7.985,MCF_LWAL-DUM_H:2,3,14,66000,Kediri,Ringinrejo,Sambi,Kediri_Ringinrejo_Sambi,residential
INST_4791,112.042,-7.97,MCF_LWAL-DUM_H:2,1,15,70700,Kediri,Ringinrejo,Selodono,Kediri_Ringinrejo_Selodono,residential
INST_4792,112.02,-7.969,MCF_LWAL-DUM_H:2,2,22,104000,Kediri,Ringinrejo,Susuhbango,Kediri_Ringinrejo_Susuhbango,residential
INST_4793,111.996,-7.847,MCF_LWAL-DUM_H:2,3,11,51800,Kediri,Semen,Bulu,Kediri_Semen_Bulu,residential
INST_4794,111.923,-7.822,MCF_LWAL-DUM_H:2,1,23,108000,Kediri,Semen,Pagung,Kediri_Semen_Pagung,residential
INST_4795,111.961,-7.847,MCF_LWAL-DUM_H:2,0,20,94200,Kediri,Semen,Puhrubuh,Kediri_Semen_Puhrubuh,residential
INST_4796,111.946,-7.838,MCF_LWAL-DUM_H:2,3,25,118000,Kediri,Semen,Puhsarang,Kediri_Semen_Puhsarang,residential
INST_4797,111.978,-7.83,MCF_LWAL-DUM_H:2,1,24,113000,Kediri,Semen,Semen,Kediri_Semen_Semen,residential
INST_4798,111.98,-7.849,CR_LFINF-DUL_H:3,1,39,189000,Kediri,Semen,Sidomulyo,Kediri_Semen_Sidomulyo,residential
INST_4799,111.98,-7.849,MCF_LWAL-DUM_H:2,4,20,94200,Kediri,Semen,Sidomulyo,Kediri_Semen_Sidomulyo,residential
INST_4800,111.967,-7.834,MCF_LWAL-DUM_H:2,1,11,51800,Kediri,Semen,Titik,Kediri_Semen_Titik,residential
INST_4801,111.933,-7.749,MCF_LWAL-DUM_H:2,1,11,51800,Kediri,Tarokan,Bulusari,Kediri_Tarokan_Bulusari,residential
INST_4802,111.953,-7.697,MCF_LWAL-DUM_H:2,1,11,51800,Kediri,Tarokan,Cengkok,Kediri_Tarokan_Cengkok,residential
INST_4803,111.966,-7.687,MCF_LWAL-DUM_H:2,1,11,51800,Kediri,Tarokan,Jati,Kediri_Tarokan_Jati,residential
INST_4804,111.953,-7.72,CR_LFINF-DUL_H:3,2,54,261000,Kediri,Tarokan,Kaliboto,Kediri_Tarokan_Kaliboto,residential
INST_4805,111.953,-7.72,MCF_LWAL-DUM_H:2,3,20,94200,Kediri,Tarokan,Kaliboto,Kediri_Tarokan_Kaliboto,residential
INST_4806,111.943,-7.706,MCF_LWAL-DUM_H:2,1,11,51800,Kediri,Tarokan,Kedungsari,Kediri_Tarokan_Kedungsari,residential
INST_4807,111.951,-7.709,MCF_LWAL-DUM_H:2,1,14,66000,Kediri,Tarokan,Sumberduren,Kediri_Tarokan_Sumberduren,residential
INST_4808,111.913,-7.743,MCF_LWAL-DUM_H:2,2,12,56500,Kediri,Tarokan,Tarokan,Kediri_Tarokan_Tarokan,residential
INST_4809,112.094,-7.946,MCF_LWAL-DUM_H:2,1,12,56500,Kediri,Wates,Duwet,Kediri_Wates_Duwet,residential
INST_4810,112.107,-7.917,MCF_LWAL-DUM_H:2,2,12,56500,Kediri,Wates,Gadungan,Kediri_Wates_Gadungan,residential
INST_4811,112.061,-7.889,MCF_LWAL-DUM_H:2,1,11,51800,Kediri,Wates,Joho,Kediri_Wates_Joho,residential
INST_4812,112.103,-7.882,MCF_LWAL-DUM_H:2,1,11,51800,Kediri,Wates,Karanganyar,Kediri_Wates_Karanganyar,residential
INST_4813,112.087,-7.861,MCF_LWAL-DUM_H:2,2,15,70700,Kediri,Wates,Sidomulyo,Kediri_Wates_Sidomulyo,residential
INST_4814,112.062,-7.873,MCF_LWAL-DUM_H:2,1,13,61200,Kediri,Wates,Silir,Kediri_Wates_Silir,residential
INST_4815,112.091,-7.881,MCF_LWAL-DUM_H:2,1,11,51800,Kediri,Wates,Sumberagung,Kediri_Wates_Sumberagung,residential
INST_4816,112.125,-7.928,MCF_LWAL-DUM_H:2,4,12,56500,Kediri,Wates,Tawang,Kediri_Wates_Tawang,residential
INST_4817,112.136,-7.905,MCF_LWAL-DUM_H:2,1,11,51800,Kediri,Wates,Tunge,Kediri_Wates_Tunge,residential
INST_4818,112.118,-7.91,MCF_LWAL-DUM_H:2,9,26,122000,Kediri,Wates,Wates,Kediri_Wates_Wates,residential
INST_4819,112.097,-7.901,MCF_LWAL-DUM_H:2,1,13,61200,Kediri,Wates,Wonorejo,Kediri_Wates_Wonorejo,residential
INST_56,112.69,-7.339,CR_LFINF-DUH_H:3,6,585,591000,Kota Surabaya,Karang Pilang,Karang Pilang,Kota Surabaya_Karang Pilang_Karang Pilang,residential
INST_57,112.82,-7.289,CR_LFINF-DUH_H:3,6,586,592000,Kota Surabaya,Sukolilo,Keputih,Kota Surabaya_Sukolilo_Keputih,residential
INST_97,112.715,-7.228,CR_LFINF-DUH_H:3,5,515,625000,Kota Surabaya,Krembangan,Morokrembangan,Kota Surabaya_Krembangan_Morokrembangan,residential
INST_151,112.746,-7.209,CR_LFINF-DUH_H:3,8,350,531000,Kota Surabaya,Semampir,Ujung,Kota Surabaya_Semampir_Ujung,residential
INST_244,112.737,-7.336,CR_LFINF-DUH_H:3,6,308,623000,Kota Surabaya,Wonocolo,Siwalankerto,Kota Surabaya_Wonocolo_Siwalankerto,residential
INST_245,112.727,-7.299,CR_LFINF-DUH_H:3,6,308,623000,Kota Surabaya,Wonokromo,Sawunggaling,Kota Surabaya_Wonokromo_Sawunggaling,residential
INST_410,112.774,-7.226,CR_LFINF-DUH_H:3,2,1166,3540000,Kota Surabaya,Kenjeran,Tanah Kali Kedinding,Kota Surabaya_Kenjeran_Tanah Kali Kedinding,residential
INST_411,112.73,-7.21,CR_LFINF-DUH_H:3,6,207,628000,Kota Surabaya,Pabean Cantian,Perak Utara,Kota Surabaya_Pabean Cantian_Perak Utara,residential
INST_412,112.751,-7.23,CR_LFINF-DUH_H:3,2,192,582000,Kota Surabaya,Semampir,Sidotopo,Kota Surabaya_Semampir_Sidotopo,residential
INST_413,112.755,-7.218,CR_LFINF-DUH_H:3,4,150,455000,Kota Surabaya,Semampir,Wonokusumo,Kota Surabaya_Semampir_Wonokusumo,residential
INST_414,112.735,-7.291,CR_LFINF-DUH_H:3,2,182,552000,Kota Surabaya,Wonokromo,Darmo,Kota Surabaya_Wonokromo_Darmo,residential
INST_6001,112.721,-7.253,CR_LFINF-DUM_H:3,35,16,97000,Kota Surabaya,Bubutan,Tembok Dukuh,Kota Surabaya_Bubutan_Tembok Dukuh,residential
INST_6002,112.781,-7.231,CR_LFINF-DUM_H:3,10,15,91000,Kota Surabaya,Bulak,Bulak,Kota Surabaya_Bulak_Bulak,residential
INST_6003,112.783,-7.218,CR_LFINF-DUM_H:3,4,15,91000,Kota Surabaya,Bulak,Kedung Cowek,Kota Surabaya_Bulak_Kedung Cowek,residential
INST_6004,112.792,-7.235,CR_LFINF-DUM_H:3,3,16,97000,Kota Surabaya,Bulak,Kenjeran,Kota Surabaya_Bulak_Kenjeran,residential
INST_6005,112.794,-7.245,CR_LFINF-DUM_H:3,7,16,97000,Kota Surabaya,Bulak,Sukolilo Baru,Kota Surabaya_Bulak_Sukolilo Baru,residential
INST_6006,112.709,-7.282,CR_LFINF-DUM_H:3,31,28,170000,Kota Surabaya,Dukuh Pakis,Dukuh Kupang,Kota Surabaya_Dukuh Pakis_Dukuh Kupang,residential
INST_6007,112.708,-7.295,CR_LFINF-DUM_H:3,8,22,133000,Kota Surabaya,Dukuh Pakis,Dukuh Pakis,Kota Surabaya_Dukuh Pakis_Dukuh Pakis,residential
INST_6008,112.715,-7.302,CR_LFINF-DUM_H:3,1,11,66700,Kota Surabaya,Dukuh Pakis,Gunungsari,Kota Surabaya_Dukuh Pakis_Gunungsari,residential
INST_6009,112.687,-7.289,CR_LFINF-DUM_H:3,23,15,91000,Kota Surabaya,Dukuh Pakis,Pradahkali Kendal,Kota Surabaya_Dukuh Pakis_Pradahkali Kendal,residential
INST_6010,112.729,-7.344,CR_LFINF-DUM_H:3,12,15,91000,Kota Surabaya,Gayungan,Dukuh Menanggal,Kota Surabaya_Gayungan_Dukuh Menanggal,residential
INST_6011,112.725,-7.333,CR_LFINF-DUM_H:3,4,20,121000,Kota Surabaya,Gayungan,Gayungan,Kota Surabaya_Gayungan_Gayungan,residential
INST_6012,112.725,-7.333,CR_LFINF-DUM_H:3,2,51,309000,Kota Surabaya,Gayungan,Gayungan,Kota Surabaya_Gayungan_Gayungan,residential
INST_6013,112.728,-7.319,CR_LFINF-DUM_H:3,21,29,176000,Kota Surabaya,Gayungan,Ketintang,Kota Surabaya_Gayungan_Ketintang,residential
INST_6014,112.724,-7.34,CR_LFINF-DUH_H:3,1,104,631000,Kota Surabaya,Gayungan,Menanggal,Kota Surabaya_Gayungan_Menanggal,residential
INST_6015,112.724,-7.34,CR_LFINF-DUM_H:3,5,20,121000,Kota Surabaya,Gayungan,Menanggal,Kota Surabaya_Gayungan_Menanggal,residential
INST_6016,112.724,-7.34,CR_LFINF-DUM_H:3,1,65,394000,Kota Surabaya,Gayungan,Menanggal,Kota Surabaya_Gayungan_Menanggal,residential
INST_6017,112.744,-7.268,CR_LFINF-DUM_H:3,5,15,91000,Kota Surabaya,Genteng,Embong Kaliasin,Kota Surabaya_Genteng_Embong Kaliasin,residential
INST_6018,112.739,-7.258,CR_LFINF-DUM_H:3,2,12,72800,Kota Surabaya,Genteng,Genteng,Kota Surabaya_Genteng_Genteng,residential
INST_6019,112.75,-7.248,CR_LFINF-DUM_H:3,11,14,84900,Kota Surabaya,Genteng,Kapasari,Kota Surabaya_Genteng_Kapasari,residential
INST_6020,112.748,-7.258,CR_LFINF-DUM_H:3,13,16,97000,Kota Surabaya,Genteng,Ketabang,Kota Surabaya_Genteng_Ketabang,residential
INST_6021,112.742,-7.252,CR_LFINF-DUM_H:3,6,20,121000,Kota Surabaya,Genteng,Peneleh,Kota Surabaya_Genteng_Peneleh,residential
INST_6022,112.742,-7.252,CR_LFINF-DUM_H:3,1,43,261000,Kota Surabaya,Genteng,Peneleh,Kota Surabaya_Genteng_Peneleh,residential
INST_6023,112.758,-7.273,CR_LFINF-DUM_H:3,20,20,121000,Kota Surabaya,Gubeng,Airlangga,Kota Surabaya_Gubeng_Airlangga,residential
INST_6024,112.758,-7.273,CR_LFINF-DUM_H:3,2,52,315000,Kota Surabaya,Gubeng,Airlangga,Kota Surabaya_Gubeng_Airlangga,residential
INST_6025,112.759,-7.297,CR_LFINF-DUM_H:3,32,20,121000,Kota Surabaya,Gubeng,Baratajaya,Kota Surabaya_Gubeng_Baratajaya,residential
INST_6026,112.759,-7.297,CR_LFINF-DUM_H:3,1,48,291000,Kota Surabaya,Gubeng,Baratajaya,Kota Surabaya_Gubeng_Baratajaya,residential
INST_6027,112.749,-7.273,CR_LFINF-DUM_H:3,23,20,121000,Kota Surabaya,Gubeng,Gubeng,Kota Surabaya_Gubeng_Gubeng,residential
INST_6028,112.749,-7.273,CR_LFINF-DUM_H:3,1,65,394000,Kota Surabaya,Gubeng,Gubeng,Kota Surabaya_Gubeng_Gubeng,residential
INST_6029,112.756,-7.282,CR_LFINF-DUM_H:3,40,20,121000,Kota Surabaya,Gubeng,Kertajaya,Kota Surabaya_Gubeng_Kertajaya,residential
INST_6030,112.768,-7.271,CR_LFINF-DUM_H:3,56,20,121000,Kota Surabaya,Gubeng,Mojo,Kota Surabaya_Gubeng_Mojo,residential
INST_6031,112.768,-7.271,CR_LFINF-DUM_H:3,1,50,303000,Kota Surabaya,Gubeng,Mojo,Kota Surabaya_Gubeng_Mojo,residential
INST_6032,112.753,-7.289,CR_LFINF-DUM_H:3,8,14,84900,Kota Surabaya,Gubeng,Pucang Sewu,Kota Surabaya_Gubeng_Pucang Sewu,residential
INST_6033,112.789,-7.339,CR_LFINF-DUM_H:3,5,20,121000,Kota Surabaya,Gunung Anyar,Gunung Anyar,Kota Surabaya_Gunung Anyar_Gunung Anyar,residential
INST_6034,112.789,-7.339,CR_LFINF-DUM_H:3,2,47,285000,Kota Surabaya,Gunung Anyar,Gunung Anyar,Kota Surabaya_Gunung Anyar_Gunung Anyar,residential
INST_6035,112.813,-7.338,CR_LFINF-DUM_H:3,2,16,97000,Kota Surabaya,Gunung Anyar,Gunung Anyar Tambak,Kota Surabaya_Gunung Anyar_Gunung Anyar Tambak,residential
INST_6036,112.769,-7.337,CR_LFINF-DUM_H:3,8,20,121000,Kota Surabaya,Gunung Anyar,Rungkut Menanggal,Kota Surabaya_Gunung Anyar_Rungkut Menanggal,residential
INST_6037,112.769,-7.337,CR_LFINF-DUM_H:3,1,32,194000,Kota Surabaya,Gunung Anyar,Rungkut Menanggal,Kota Surabaya_Gunung Anyar_Rungkut Menanggal,residential
INST_6038,112.768,-7.333,CR_LFINF-DUM_H:3,2,20,121000,Kota Surabaya,Gunung Anyar,Rungkut Tengah,Kota Surabaya_Gunung Anyar_Rungkut Tengah,residential
INST_6039,112.768,-7.333,CR_LFINF-DUM_H:3,1,44,267000,Kota Surabaya,Gunung Anyar,Rungkut Tengah,Kota Surabaya_Gunung Anyar_Rungkut Tengah,residential
INST_6040,112.714,-7.319,CR_LFINF-DUM_H:3,3,20,121000,Kota Surabaya,Jambangan,Jambangan,Kota Surabaya_Jambangan_Jambangan,residential
INST_6041,112.714,-7.319,CR_LFINF-DUM_H:3,1,50,303000,Kota Surabaya,Jambangan,Jambangan,Kota Surabaya_Jambangan_Jambangan,residential
INST_6042,112.719,-7.314,CR_LFINF-DUM_H:3,28,20,121000,Kota Surabaya,Jambangan,Karah,Kota Surabaya_Jambangan_Karah,residential
INST_6043,112.719,-7.314,CR_LFINF-DUM_H:3,1,32,194000,Kota Surabaya,Jambangan,Karah,Kota Surabaya_Jambangan_Karah,residential
INST_6044,112.715,-7.327,CR_LFINF-DUM_H:3,7,25,152000,Kota Surabaya,Jambangan,Kebonsari,Kota Surabaya_Jambangan_Kebonsari,residential
INST_6045,112.713,-7.335,CR_LFINF-DUM_H:3,10,17,103000,Kota Surabaya,Jambangan,Pagesangan,Kota Surabaya_Jambangan_Pagesangan,residential
INST_6046,112.69,-7.339,CR_LFINF-DUM_H:3,3,20,121000,Kota Surabaya,Karang Pilang,Karang Pilang,Kota Surabaya_Karang Pilang_Karang Pilang,residential
INST_6047,112.701,-7.33,CR_LFINF-DUM_H:3,8,15,91000,Kota Surabaya,Karang Pilang,Kebraon,Kota Surabaya_Karang Pilang_Kebraon,residential
INST_6048,112.706,-7.32,CR_LFINF-DUM_H:3,14,20,121000,Kota Surabaya,Karang Pilang,Kedurus,Kota Surabaya_Karang Pilang_Kedurus,residential
INST_6049,112.706,-7.32,CR_LFINF-DUM_H:3,1,46,279000,Kota Surabaya,Karang Pilang,Kedurus,Kota Surabaya_Karang Pilang_Kedurus,residential
INST_6050,112.674,-7.342,CR_LFINF-DUM_H:3,3,12,72800,Kota Surabaya,Karang Pilang,Warugunung,Kota Surabaya_Karang Pilang_Warugunung,residential
INST_6051,112.765,-7.207,CR_LFINF-DUM_H:3,30,20,121000,Kota Surabaya,Kenjeran,Bulak Banteng,Kota Surabaya_Kenjeran_Bulak Banteng,residential
INST_6052,112.765,-7.207,CR_LFINF-DUM_H:3,2,71,431000,Kota Surabaya,Kenjeran,Bulak Banteng,Kota Surabaya_Kenjeran_Bulak Banteng,residential
INST_6053,112.762,-7.225,CR_LFINF-DUM_H:3,85,20,121000,Kota Surabaya,Kenjeran,Sidotopo Wetan,Kota Surabaya_Kenjeran_Sidotopo Wetan,residential
INST_6054,112.762,-7.225,CR_LFINF-DUM_H:3,2,37,224000,Kota Surabaya,Kenjeran,Sidotopo Wetan,Kota Surabaya_Kenjeran_Sidotopo Wetan,residential
INST_6055,112.774,-7.212,CR_LFINF-DUM_H:3,11,24,146000,Kota Surabaya,Kenjeran,Tambak Wedi,Kota Surabaya_Kenjeran_Tambak Wedi,residential
INST_6056,112.774,-7.226,CR_LFINF-DUM_H:3,37,20,121000,Kota Surabaya,Kenjeran,Tanah Kali Kedinding,Kota Surabaya_Kenjeran_Tanah Kali Kedinding,residential
INST_6057,112.774,-7.226,CR_LFINF-DUM_H:3,1,65,394000,Kota Surabaya,Kenjeran,Tanah Kali Kedinding,Kota Surabaya_Kenjeran_Tanah Kali Kedinding,residential
INST_6058,112.718,-7.241,CR_LFINF-DUM_H:3,11,14,84900,Kota Surabaya,Krembangan,Dupak,Kota Surabaya_Krembangan_Dupak,residential
INST_6059,112.729,-7.238,CR_LFINF-DUM_H:3,15,16,97000,Kota Surabaya,Krembangan,Kemayoran,Kota Surabaya_Krembangan_Kemayoran,residential
INST_6060,112.735,-7.239,CR_LFINF-DUH_H:3,1,118,716000,Kota Surabaya,Krembangan,Krembangan Selatan,Kota Surabaya_Krembangan_Krembangan Selatan,residential
INST_6061,112.735,-7.239,CR_LFINF-DUM_H:3,21,20,121000,Kota Surabaya,Krembangan,Krembangan Selatan,Kota Surabaya_Krembangan_Krembangan Selatan,residential
INST_6062,112.735,-7.239,CR_LFINF-DUM_H:3,1,65,394000,Kota Surabaya,Krembangan,Krembangan Selatan,Kota Surabaya_Krembangan_Krembangan Selatan,residential
INST_6063,112.715,-7.228,CR_LFINF-DUM_H:3,24,20,121000,Kota Surabaya,Krembangan,Morokrembangan,Kota Surabaya_Krembangan_Morokrembangan,residential
INST_6064,112.724,-7.221,CR_LFINF-DUM_H:3,10,14,84900,Kota Surabaya,Krembangan,Perak Barat,Kota Surabaya_Krembangan_Perak Barat,residential
INST_6065,112.658,-7.332,CR_LFINF-DUM_H:3,1,18,109000,Kota Surabaya,Lakarsantri,Bangkingan,Kota Surabaya_Lakarsantri_Bangkingan,residential
INST_6066,112.656,-7.303,CR_LFINF-DUM_H:3,6,15,91000,Kota Surabaya,Lakarsantri,Lidah Kulon,Kota Surabaya_Lakarsantri_Lidah Kulon,residential
INST_6067,112.668,-7.304,CR_LFINF-DUM_H:3,9,27,164000,Kota Surabaya,Lakarsantri,Lidah Wetan,Kota Surabaya_Lakarsantri_Lidah Wetan,residential
INST_6068,112.672,-7.326,CR_LFINF-DUM_H:3,2,16,97000,Kota Surabaya,Lakarsantri,Sumur Welut,Kota Surabaya_Lakarsantri_Sumur Welut,residential
INST_6069,112.794,-7.26,CR_LFINF-DUM_H:3,15,19,115000,Kota Surabaya,Mulyorejo,Dukuh Sutorejo,Kota Surabaya_Mulyorejo_Dukuh Sutorejo,residential
INST_6070,112.783,-7.256,CR_LFINF-DUM_H:3,17,19,115000,Kota Surabaya,Mulyorejo,Kalijudan,Kota Surabaya_Mulyorejo_Kalijudan,residential
INST_6071,112.811,-7.263,CR_LFINF-DUM_H:3,31,20,121000,Kota Surabaya,Mulyorejo,Kalisari,Kota Surabaya_Mulyorejo_Kalisari,residential
INST_6072,112.811,-7.263,CR_LFINF-DUM_H:3,1,43,261000,Kota Surabaya,Mulyorejo,Kalisari,Kota Surabaya_Mulyorejo_Kalisari,residential
INST_6073,112.816,-7.273,CR_LFINF-DUM_H:3,10,26,158000,Kota Surabaya,Mulyorejo,Kejawen Putih Tambak,Kota Surabaya_Mulyorejo_Kejawen Putih Tambak,residential
INST_6074,112.773,-7.282,CR_LFINF-DUM_H:3,12,20,121000,Kota Surabaya,Mulyorejo,Manyar Sabrangan,Kota Surabaya_Mulyorejo_Manyar Sabrangan,residential
INST_6075,112.773,-7.282,CR_LFINF-DUM_H:3,1,38,230000,Kota Surabaya,Mulyorejo,Manyar Sabrangan,Kota Surabaya_Mulyorejo_Manyar Sabrangan,residential
INST_6076,112.783,-7.271,CR_LFINF-DUM_H:3,34,21,127000,Kota Surabaya,Mulyorejo,Mulyorejo,Kota Surabaya_Mulyorejo_Mulyorejo,residential
INST_6077,112.743,-7.242,CR_LFINF-DUM_H:3,25,22,133000,Kota Surabaya,Pabean Cantian,Bongkaran,Kota Surabaya_Pabean Cantian_Bongkaran,residential
INST_6078,112.735,-7.229,CR_LFINF-DUM_H:3,27,24,146000,Kota Surabaya,Pabean Cantian,Krembangan Utara,Kota Surabaya_Pabean Cantian_Krembangan Utara,residential
INST_6079,112.74,-7.232,CR_LFINF-DUM_H:3,11,18,109000,Kota Surabaya,Pabean Cantian,Nyamplungan,Kota Surabaya_Pabean Cantian_Nyamplungan,residential
INST_6080,112.733,-7.227,CR_LFINF-DUM_H:3,14,27,164000,Kota Surabaya,Pabean Cantian,Perak Timur,Kota Surabaya_Pabean Cantian_Perak Timur,residential
INST_6081,112.73,-7.21,CR_LFINF-DUM_H:3,50,20,121000,Kota Surabaya,Pabean Cantian,Perak Utara,Kota Surabaya_Pabean Cantian_Perak Utara,residential
INST_6082,112.73,-7.21,CR_LFINF-DUM_H:3,9,65,394000,Kota Surabaya,Pabean Cantian,Perak Utara,Kota Surabaya_Pabean Cantian_Perak Utara,residential
INST_6083,112.629,-7.24,CR_LFINF-DUM_H:3,5,12,72800,Kota Surabaya,Pakal,Babat Jerawat,Kota Surabaya_Pakal_Babat Jerawat,residential
INST_6084,112.61,-7.237,CR_LFINF-DUM_H:3,1,12,72800,Kota Surabaya,Pakal,Benowo,Kota Surabaya_Pakal_Benowo,residential
INST_6085,112.62,-7.239,CR_LFINF-DUM_H:3,1,11,66700,Kota Surabaya,Pakal,Pakal,Kota Surabaya_Pakal_Pakal,residential
INST_6086,112.608,-7.217,CR_LFINF-DUM_H:3,2,13,78800,Kota Surabaya,Pakal,Sumberrejo,Kota Surabaya_Pakal_Sumberrejo,residential
INST_6087,112.771,-7.322,CR_LFINF-DUM_H:3,21,20,121000,Kota Surabaya,Rungkut,Kali Rungkut,Kota Surabaya_Rungkut_Kali Rungkut,residential
INST_6088,112.777,-7.316,CR_LFINF-DUM_H:3,13,13,78800,Kota Surabaya,Rungkut,Kedung Baruk,Kota Surabaya_Rungkut_Kedung Baruk,residential
INST_6089,112.813,-7.324,CR_LFINF-DUM_H:3,13,29,176000,Kota Surabaya,Rungkut,Medokan Ayu,Kota Surabaya_Rungkut_Medokan Ayu,residential
INST_6090,112.786,-7.32,CR_LFINF-DUM_H:3,5,16,97000,Kota Surabaya,Rungkut,Penjaringan Sari,Kota Surabaya_Rungkut_Penjaringan Sari,residential
INST_6091,112.773,-7.329,CR_LFINF-DUM_H:3,16,25,152000,Kota Surabaya,Rungkut,Rungkut Kidul,Kota Surabaya_Rungkut_Rungkut Kidul,residential
INST_6092,112.815,-7.311,CR_LFINF-DUM_H:3,8,20,121000,Kota Surabaya,Rungkut,Wonorejo,Kota Surabaya_Rungkut_Wonorejo,residential
INST_6093,112.815,-7.311,CR_LFINF-DUM_H:3,2,44,267000,Kota Surabaya,Rungkut,Wonorejo,Kota Surabaya_Rungkut_Wonorejo,residential
INST_6094,112.645,-7.264,CR_LFINF-DUM_H:3,0,20,121000,Kota Surabaya,Sambikerep,Bringin,Kota Surabaya_Sambikerep_Bringin,residential
INST_6095,112.645,-7.264,CR_LFINF-DUM_H:3,1,45,273000,Kota Surabaya,Sambikerep,Bringin,Kota Surabaya_Sambikerep_Bringin,residential
INST_6096,112.668,-7.279,CR_LFINF-DUM_H:3,18,20,121000,Kota Surabaya,Sambikerep,Lontar,Kota Surabaya_Sambikerep_Lontar,residential
INST_6097,112.668,-7.279,CR_LFINF-DUM_H:3,4,72,437000,Kota Surabaya,Sambikerep,Lontar,Kota Surabaya_Sambikerep_Lontar,residential
